Invoice_date,Prod_cat,Price,units_sold,Sales,Day,D/W,Oper_prof,sales_marg,Retailer,Region,State,City,Method,Invoice_ID,Retailer_ID
2021-08-11,Men's Street Footwear,47,255,11985,Wed,D,7670,64,Kohl's,West,Wyoming,Cheyenne,Online,57924250,8232
2021-08-11,Men's Athletic Footwear,43,163,7009,Wed,D,2874,41,Kohl's,West,Wyoming,Cheyenne,Online,66161903,8232
2021-08-11,Women's Street Footwear,38,143,5434,Wed,D,2445,45,Kohl's,West,Wyoming,Cheyenne,Online,15964410,8232
2021-08-11,Women's Athletic Footwear,38,147,5586,Wed,D,2737,49,Kohl's,West,Wyoming,Cheyenne,Online,62608566,8232
2021-08-11,Men's Apparel,47,140,6580,Wed,D,2698,41,Kohl's,West,Wyoming,Cheyenne,Online,48522775,8232
2021-08-11,Women's Apparel,52,196,10192,Wed,D,4077,40,Kohl's,West,Wyoming,Cheyenne,Online,75651705,8232
2021-09-10,Men's Street Footwear,48,208,9984,Fri,D,6390,64,Kohl's,West,Wyoming,Cheyenne,Online,66681591,8232
2021-09-10,Men's Athletic Footwear,44,150,6600,Fri,D,2838,43,Kohl's,West,Wyoming,Cheyenne,Online,17162055,8232
2021-09-10,Women's Street Footwear,38,137,5206,Fri,D,2395,46,Kohl's,West,Wyoming,Cheyenne,Online,41212771,8232
2021-09-10,Women's Athletic Footwear,38,135,5130,Fri,D,2514,49,Kohl's,West,Wyoming,Cheyenne,Online,26601451,8232
2021-09-10,Men's Apparel,48,125,6000,Fri,D,2580,43,Kohl's,West,Wyoming,Cheyenne,Online,33613280,8232
2021-09-10,Women's Apparel,52,174,9048,Fri,D,3619,40,Kohl's,West,Wyoming,Cheyenne,Online,91671429,8232
2021-10-12,Men's Street Footwear,50,202,10100,Tue,D,6464,64,Kohl's,West,Wyoming,Cheyenne,Online,72013034,8232
2021-10-12,Men's Athletic Footwear,44,174,7656,Tue,D,3062,40,Kohl's,West,Wyoming,Cheyenne,Online,55707356,8232
2021-10-12,Women's Street Footwear,42,125,5250,Tue,D,2415,46,Kohl's,West,Wyoming,Cheyenne,Online,10237928,8232
2021-10-12,Women's Athletic Footwear,41,119,4879,Tue,D,2244,46,Kohl's,West,Wyoming,Cheyenne,Online,13660372,8232
2021-10-12,Men's Apparel,54,128,6912,Tue,D,3041,44,Kohl's,West,Wyoming,Cheyenne,Online,29211437,8232
2021-10-12,Women's Apparel,55,150,8250,Tue,D,3053,37,Kohl's,West,Wyoming,Cheyenne,Online,78200890,8232
2021-11-11,Men's Street Footwear,53,218,11554,Thu,D,7048,61,Kohl's,West,Wyoming,Cheyenne,Online,71818923,8232
2021-11-11,Men's Athletic Footwear,42,167,7014,Thu,D,3016,43,Kohl's,West,Wyoming,Cheyenne,Online,91849052,8232
2021-11-11,Women's Street Footwear,42,146,6132,Thu,D,3066,50,Kohl's,West,Wyoming,Cheyenne,Online,59676603,8232
2021-11-11,Women's Athletic Footwear,42,135,5670,Thu,D,2778,49,Kohl's,West,Wyoming,Cheyenne,Online,96248169,8232
2021-11-11,Men's Apparel,51,143,7293,Thu,D,2990,41,Kohl's,West,Wyoming,Cheyenne,Online,54121179,8232
2021-11-11,Women's Apparel,55,161,8855,Thu,D,3453,39,Kohl's,West,Wyoming,Cheyenne,Online,46334566,8232
2021-12-10,Men's Street Footwear,52,224,11648,Fri,D,7105,61,Kohl's,West,Wyoming,Cheyenne,Online,12452613,8232
2021-12-10,Men's Athletic Footwear,44,168,7392,Fri,D,3031,41,Kohl's,West,Wyoming,Cheyenne,Online,68017821,8232
2021-12-10,Women's Street Footwear,44,165,7260,Fri,D,3340,46,Foot Locker,West,Wyoming,Cheyenne,Online,43492390,8948
2021-12-10,Women's Athletic Footwear,44,135,5940,Fri,D,2911,49,Foot Locker,West,Wyoming,Cheyenne,Online,52525938,8948
2021-12-10,Men's Apparel,54,145,7830,Fri,D,3524,45,Foot Locker,West,Wyoming,Cheyenne,Online,67914821,8948
2021-12-10,Women's Apparel,56,174,9744,Fri,D,3508,36,Foot Locker,West,Wyoming,Cheyenne,Online,58451250,8948
2021-01-24,Men's Street Footwear,29,91,2639,Sun,W,1214,46,Foot Locker,West,Wyoming,Cheyenne,Online,36593851,8948
2021-01-24,Men's Athletic Footwear,36,105,3780,Sun,W,1739,46,Foot Locker,West,Wyoming,Cheyenne,Online,70636929,8948
2021-01-24,Women's Street Footwear,39,91,3549,Sun,W,1597,45,Foot Locker,West,Wyoming,Cheyenne,Online,90368434,8948
2021-01-24,Women's Athletic Footwear,38,54,2052,Sun,W,964,47,Foot Locker,West,Wyoming,Cheyenne,Online,51389700,8948
2021-01-24,Men's Apparel,42,45,1890,Sun,W,964,51,Foot Locker,West,Wyoming,Cheyenne,Online,88829653,8948
2021-01-24,Women's Apparel,38,116,4408,Sun,W,1984,45,Foot Locker,West,Wyoming,Cheyenne,Online,76885133,8948
2021-02-24,Men's Street Footwear,27,113,3051,Wed,D,1403,46,Foot Locker,West,Wyoming,Cheyenne,Online,86539121,8948
2021-02-24,Men's Athletic Footwear,36,105,3780,Wed,D,1701,45,Foot Locker,West,Wyoming,Cheyenne,Online,53668923,8948
2021-02-24,Women's Street Footwear,39,88,3432,Wed,D,1544,45,Foot Locker,West,Wyoming,Cheyenne,Online,97725631,8948
2021-02-24,Women's Athletic Footwear,38,58,2204,Wed,D,1102,50,Foot Locker,Southeast,Virginia,Richmond,Online,95657446,8948
2021-02-24,Men's Apparel,42,38,1596,Wed,D,878,55,Foot Locker,Southeast,Virginia,Richmond,Online,97215172,8948
2021-02-24,Women's Apparel,38,81,3078,Wed,D,1324,43,Foot Locker,Southeast,Virginia,Richmond,Online,32098114,8948
2021-03-23,Men's Street Footwear,38,143,5434,Tue,D,2554,47,Foot Locker,Southeast,Virginia,Richmond,Online,99267313,8948
2021-03-23,Men's Athletic Footwear,45,85,3825,Tue,D,1798,47,Foot Locker,Southeast,Virginia,Richmond,Online,36290085,8948
2021-03-23,Women's Street Footwear,52,91,4732,Tue,D,2271,48,Foot Locker,Southeast,Virginia,Richmond,Online,73832493,8948
2021-03-23,Women's Athletic Footwear,48,65,3120,Tue,D,1435,46,Foot Locker,Southeast,Virginia,Richmond,Online,79251059,8948
2021-03-23,Men's Apparel,51,30,1530,Tue,D,796,52,Foot Locker,Southeast,Virginia,Richmond,Online,64320887,8948
2021-03-23,Women's Apparel,49,78,3822,Tue,D,1605,42,Foot Locker,Southeast,Virginia,Richmond,Online,29829727,8948
2021-04-24,Men's Street Footwear,52,124,6448,Sat,W,3095,48,Foot Locker,Southeast,Virginia,Richmond,Online,37879652,8948
2021-04-24,Men's Athletic Footwear,59,69,4071,Sat,W,1954,48,Foot Locker,Southeast,Virginia,Richmond,Online,42949740,8948
2021-04-24,Women's Street Footwear,57,85,4845,Sat,W,2374,49,Foot Locker,Southeast,Virginia,Richmond,Online,57865845,8948
2021-04-24,Women's Athletic Footwear,42,56,2352,Sat,W,1105,47,Foot Locker,Southeast,Virginia,Richmond,Online,12753674,8948
2021-04-24,Men's Apparel,49,35,1715,Sat,W,875,51,Foot Locker,Southeast,Virginia,Richmond,Online,36796656,8948
2021-04-24,Women's Apparel,64,78,4992,Sat,W,2196,44,Foot Locker,Southeast,Virginia,Richmond,Online,96277360,8948
2021-05-25,Men's Street Footwear,46,125,5750,Tue,D,2645,46,Foot Locker,Southeast,Virginia,Richmond,Online,42109886,8948
2021-05-25,Men's Athletic Footwear,51,98,4998,Tue,D,2249,45,Foot Locker,Southeast,Virginia,Richmond,Online,26617310,8948
2021-05-25,Women's Street Footwear,50,88,4400,Tue,D,2200,50,Foot Locker,Southeast,Virginia,Richmond,Online,35334914,8948
2021-05-25,Women's Athletic Footwear,47,69,3243,Tue,D,1622,50,Foot Locker,Southeast,Virginia,Richmond,Online,33937346,8948
2021-05-25,Men's Apparel,44,49,2156,Tue,D,1164,54,Foot Locker,Southeast,Virginia,Richmond,Online,16405693,8948
2021-05-25,Women's Apparel,56,152,8512,Tue,D,3660,43,Foot Locker,Southeast,Virginia,Richmond,Online,50203783,8948
2021-06-24,Men's Street Footwear,53,233,12349,Thu,D,5804,47,Foot Locker,Southeast,Virginia,Richmond,Online,60012387,8948
2021-06-24,Men's Athletic Footwear,62,176,10912,Thu,D,5020,46,Foot Locker,Southeast,Virginia,Richmond,Online,21342649,8948
2021-06-24,Women's Street Footwear,73,195,14235,Thu,D,6833,48,Foot Locker,Southeast,Virginia,Richmond,Online,78576670,8948
2021-06-24,Women's Athletic Footwear,72,142,10224,Thu,D,5010,49,Foot Locker,Southeast,Virginia,Richmond,Online,37536070,8948
2021-06-24,Men's Apparel,81,104,8424,Thu,D,4296,51,Foot Locker,Southeast,Virginia,Richmond,Online,58531287,8948
2021-06-24,Women's Apparel,96,182,17472,Thu,D,6989,40,Foot Locker,Southeast,Virginia,Richmond,Online,67335003,8948
2021-07-23,Men's Street Footwear,79,255,20145,Fri,D,10073,50,Foot Locker,Southeast,Virginia,Richmond,Online,92209382,8948
2021-07-23,Men's Athletic Footwear,81,203,16443,Fri,D,8222,50,Foot Locker,Southeast,Virginia,Richmond,Online,88221906,8948
2021-07-23,Women's Street Footwear,86,182,15652,Fri,D,7043,45,Foot Locker,Southeast,Virginia,Richmond,Online,91306403,8948
2021-07-23,Women's Athletic Footwear,82,149,12218,Fri,D,5620,46,Foot Locker,Southeast,Virginia,Richmond,Online,61432041,8948
2021-07-23,Men's Apparel,85,162,13770,Fri,D,7574,55,Foot Locker,Southeast,Virginia,Richmond,Online,30753696,8948
2021-07-23,Women's Apparel,96,180,17280,Fri,D,6912,40,Foot Locker,Southeast,Virginia,Richmond,Online,81288548,8948
2021-08-24,Men's Street Footwear,83,240,19920,Tue,D,8964,45,Foot Locker,Southeast,Virginia,Richmond,Online,65185976,8948
2021-08-24,Men's Athletic Footwear,76,202,15352,Tue,D,7369,48,Foot Locker,Southeast,Virginia,Richmond,Online,21577896,8948
2021-08-24,Women's Street Footwear,69,189,13041,Tue,D,6260,48,Foot Locker,Southeast,Virginia,Richmond,Online,44520231,8948
2021-08-24,Women's Athletic Footwear,66,111,7326,Tue,D,3590,49,Foot Locker,Southeast,Virginia,Richmond,Online,75359265,8948
2021-08-24,Men's Apparel,64,106,6784,Tue,D,3460,51,Foot Locker,Southeast,Virginia,Richmond,Online,40837194,8948
2021-08-24,Women's Apparel,73,75,5475,Tue,D,2300,42,Foot Locker,Southeast,Virginia,Richmond,Online,45044623,8948
2021-09-25,Men's Street Footwear,46,113,5198,Sat,W,2599,50,Foot Locker,Southeast,Virginia,Richmond,Online,13197656,8948
2021-09-25,Men's Athletic Footwear,52,113,5876,Sat,W,2703,46,Foot Locker,Southeast,Virginia,Richmond,Online,92820479,8948
2021-09-25,Women's Street Footwear,47,65,3055,Sat,W,1436,47,Foot Locker,Southeast,Virginia,Richmond,Online,72779963,8948
2021-09-25,Women's Athletic Footwear,45,54,2430,Sat,W,1191,49,Foot Locker,Southeast,Virginia,Richmond,Online,43433643,8948
2021-09-25,Men's Apparel,58,56,3248,Sat,W,1624,50,Foot Locker,Southeast,Virginia,Richmond,Online,74346003,8948
2021-09-25,Women's Apparel,42,70,2940,Sat,W,1264,43,Foot Locker,Southeast,Virginia,Richmond,Online,37375507,8948
2021-10-24,Men's Street Footwear,38,102,3876,Sun,W,1744,45,Foot Locker,Southeast,Virginia,Richmond,Online,15510998,8948
2021-10-24,Men's Athletic Footwear,51,142,7242,Sun,W,3549,49,Foot Locker,Southeast,Virginia,Richmond,Online,64512274,8948
2021-10-24,Women's Street Footwear,46,95,4370,Sun,W,2010,46,Foot Locker,Southeast,Virginia,Richmond,Online,66552851,8948
2021-10-24,Women's Athletic Footwear,41,98,4018,Sun,W,1969,49,Foot Locker,Southeast,Virginia,Richmond,Online,43662984,8948
2021-10-24,Men's Apparel,53,87,4611,Sun,W,2490,54,Foot Locker,Southeast,Virginia,Richmond,Online,27989805,8948
2021-10-24,Women's Apparel,59,102,6018,Sun,W,2648,44,Foot Locker,Southeast,Virginia,Richmond,Online,95308415,8948
2021-11-24,Men's Street Footwear,42,155,6510,Wed,D,3060,47,Foot Locker,Southeast,Virginia,Richmond,Online,60387496,8948
2021-11-24,Men's Athletic Footwear,47,169,7943,Wed,D,3892,49,Foot Locker,Southeast,Virginia,Richmond,Online,36187913,8948
2021-11-24,Women's Street Footwear,43,138,5934,Wed,D,2848,48,Foot Locker,Southeast,Virginia,Richmond,Online,88457727,8948
2021-11-24,Women's Athletic Footwear,52,113,5876,Wed,D,2820,48,Foot Locker,Southeast,Virginia,Richmond,Online,51068258,8948
2021-11-24,Men's Apparel,73,111,8103,Wed,D,4457,55,Foot Locker,Southeast,Virginia,Richmond,Online,48306172,8948
2021-11-24,Women's Apparel,74,149,11026,Wed,D,4410,40,Foot Locker,Southeast,Virginia,Richmond,Online,12417037,8948
2021-12-23,Men's Street Footwear,60,225,13500,Thu,D,6345,47,Foot Locker,Southeast,Virginia,Richmond,Online,17822033,8948
2021-12-23,Men's Athletic Footwear,74,225,16650,Thu,D,7493,45,Foot Locker,Southeast,Virginia,Richmond,Online,74423880,8948
2021-12-23,Women's Street Footwear,64,154,9856,Thu,D,4731,48,Sports Direct,Southeast,Virginia,Richmond,Online,84627073,3688
2021-12-23,Women's Athletic Footwear,67,160,10720,Thu,D,5360,50,Sports Direct,Southeast,Virginia,Richmond,Online,82221465,3688
2021-12-23,Men's Apparel,72,133,9576,Thu,D,4884,51,Sports Direct,Southeast,Virginia,Richmond,Online,53910885,3688
2021-12-23,Women's Apparel,82,150,12300,Thu,D,5289,43,Sports Direct,Southeast,Virginia,Richmond,Online,86571169,3688
2021-01-19,Men's Street Footwear,34,203,6902,Tue,D,4210,61,Sports Direct,Southeast,Virginia,Richmond,Online,22306196,3688
2021-01-19,Men's Athletic Footwear,34,154,5236,Tue,D,2670,51,Sports Direct,Southeast,Virginia,Richmond,Online,34854858,3688
2021-01-19,Women's Street Footwear,23,149,3427,Tue,D,1371,40,Sports Direct,Southeast,Virginia,Richmond,Online,34808663,3688
2021-01-19,Women's Athletic Footwear,29,116,3364,Tue,D,1682,50,Sports Direct,Southeast,Virginia,Richmond,Online,77101824,3688
2021-01-19,Men's Apparel,43,122,5246,Tue,D,2728,52,Sports Direct,Southeast,Virginia,Richmond,Online,26395822,3688
2021-01-19,Women's Apparel,33,138,4554,Tue,D,3097,68,Sports Direct,Southeast,Virginia,Richmond,Online,23524196,3688
2021-02-17,Men's Street Footwear,34,200,6800,Wed,D,4284,63,Sports Direct,Southeast,Virginia,Richmond,Online,42333133,3688
2021-02-17,Men's Athletic Footwear,33,117,3861,Wed,D,2008,52,Sports Direct,Southeast,Virginia,Richmond,Online,75214909,3688
2021-02-17,Women's Street Footwear,23,150,3450,Wed,D,1484,43,Sports Direct,Southeast,Virginia,Richmond,Online,34414985,3688
2021-02-17,Women's Athletic Footwear,28,109,3052,Wed,D,1495,49,Sports Direct,Midwest,Michigan,Detroit,Online,35350873,3688
2021-02-17,Men's Apparel,41,126,5166,Wed,D,2841,55,Sports Direct,Midwest,Michigan,Detroit,Online,56080350,3688
2021-02-17,Women's Apparel,33,138,4554,Wed,D,3051,67,Sports Direct,Midwest,Michigan,Detroit,Online,27639100,3688
2021-03-15,Men's Street Footwear,34,216,7344,Mon,D,4480,61,Sports Direct,Midwest,Michigan,Detroit,Online,26406186,3688
2021-03-15,Men's Athletic Footwear,32,126,4032,Mon,D,2177,54,Sports Direct,Midwest,Michigan,Detroit,Online,74396699,3688
2021-03-15,Women's Street Footwear,25,124,3100,Mon,D,1240,40,Sports Direct,Midwest,Michigan,Detroit,Online,22445237,3688
2021-03-15,Women's Athletic Footwear,29,91,2639,Mon,D,1267,48,Sports Direct,Midwest,Michigan,Detroit,Online,19702022,3688
2021-03-15,Men's Apparel,43,94,4042,Mon,D,2102,52,Sports Direct,Midwest,Michigan,Detroit,Online,71321467,3688
2021-03-15,Women's Apparel,33,143,4719,Mon,D,3256,69,Sports Direct,Midwest,Michigan,Detroit,Online,39085947,3688
2021-04-16,Men's Street Footwear,32,181,5792,Fri,D,3475,60,Sports Direct,Midwest,Michigan,Detroit,Online,95684174,3688
2021-04-16,Men's Athletic Footwear,38,111,4218,Fri,D,2236,53,Sports Direct,Midwest,Michigan,Detroit,Online,91496413,3688
2021-04-16,Women's Street Footwear,27,135,3645,Fri,D,1531,42,Sports Direct,Midwest,Michigan,Detroit,Online,17918993,3688
2021-04-16,Women's Athletic Footwear,32,109,3488,Fri,D,1604,46,Sports Direct,Midwest,Michigan,Detroit,Online,11237172,3688
2021-04-16,Men's Apparel,45,120,5400,Fri,D,2700,50,Sports Direct,Midwest,Michigan,Detroit,Online,18239292,3688
2021-04-16,Women's Apparel,37,152,5624,Fri,D,3881,69,Sports Direct,Midwest,Michigan,Detroit,Online,19275449,3688
2021-05-15,Men's Street Footwear,48,207,9936,Sat,W,6061,61,Sports Direct,Midwest,Michigan,Detroit,Online,91324829,3688
2021-05-15,Men's Athletic Footwear,47,150,7050,Sat,W,3878,55,Sports Direct,Midwest,Michigan,Detroit,Online,98487634,3688
2021-05-15,Women's Street Footwear,44,133,5852,Sat,W,2341,40,Sports Direct,Midwest,Michigan,Detroit,Online,64071522,3688
2021-05-15,Women's Athletic Footwear,42,126,5292,Sat,W,2646,50,Sports Direct,Midwest,Michigan,Detroit,Online,22617913,3688
2021-05-15,Men's Apparel,52,124,6448,Sat,W,3417,53,Sports Direct,Midwest,Michigan,Detroit,Online,92753056,3688
2021-05-15,Women's Apparel,55,150,8250,Sat,W,5775,70,Sports Direct,Midwest,Michigan,Detroit,Online,95004054,3688
2021-06-17,Men's Street Footwear,52,206,10712,Thu,D,6641,62,Sports Direct,Midwest,Michigan,Detroit,Online,26917665,3688
2021-06-17,Men's Athletic Footwear,46,167,7682,Thu,D,4148,54,Sports Direct,Midwest,Michigan,Detroit,Online,38723626,3688
2021-06-17,Women's Street Footwear,41,138,5658,Thu,D,2490,44,Sports Direct,Midwest,Michigan,Detroit,Online,23195950,3688
2021-06-17,Women's Athletic Footwear,43,158,6794,Thu,D,3261,48,Sports Direct,Midwest,Michigan,Detroit,Online,14992603,3688
2021-06-17,Men's Apparel,57,152,8664,Thu,D,4765,55,Sports Direct,Midwest,Michigan,Detroit,Online,69621693,3688
2021-06-17,Women's Apparel,60,169,10140,Thu,D,6591,65,Sports Direct,Midwest,Michigan,Detroit,Online,13275887,3688
2021-07-15,Men's Street Footwear,57,225,12825,Thu,D,7695,60,Sports Direct,Midwest,Michigan,Detroit,Online,18186554,3688
2021-07-15,Men's Athletic Footwear,53,189,10017,Thu,D,5109,51,Sports Direct,Midwest,Michigan,Detroit,Online,43851107,3688
2021-07-15,Women's Street Footwear,46,173,7958,Thu,D,3581,45,Sports Direct,Midwest,Michigan,Detroit,Online,93059159,3688
2021-07-15,Women's Athletic Footwear,47,158,7426,Thu,D,3342,45,Sports Direct,Midwest,Michigan,Detroit,Online,48484742,3688
2021-07-15,Men's Apparel,54,143,7722,Thu,D,3938,51,Sports Direct,Midwest,Michigan,Detroit,Online,26291674,3688
2021-07-15,Women's Apparel,62,210,13020,Thu,D,8984,69,Sports Direct,Midwest,Michigan,Detroit,Online,85979273,3688
2021-08-16,Men's Street Footwear,55,263,14465,Mon,D,9258,64,Sports Direct,Midwest,Michigan,Detroit,Online,38126663,3688
2021-08-16,Men's Athletic Footwear,50,195,9750,Mon,D,4875,50,Sports Direct,Midwest,Michigan,Detroit,Online,70779647,3688
2021-08-16,Women's Street Footwear,42,144,6048,Mon,D,2540,42,Sports Direct,Midwest,Michigan,Detroit,Online,31754882,3688
2021-08-16,Women's Athletic Footwear,34,142,4828,Mon,D,2173,45,Sports Direct,Midwest,Michigan,Detroit,Online,90061201,3688
2021-08-16,Men's Apparel,42,135,5670,Mon,D,3005,53,Sports Direct,Midwest,Michigan,Detroit,Online,71463793,3688
2021-08-16,Women's Apparel,45,176,7920,Mon,D,5386,68,Sports Direct,Midwest,Michigan,Detroit,Online,16499378,3688
2021-09-15,Men's Street Footwear,42,232,9744,Wed,D,6139,63,Sports Direct,Midwest,Michigan,Detroit,Online,35128459,3688
2021-09-15,Men's Athletic Footwear,37,174,6438,Wed,D,3283,51,Sports Direct,Midwest,Michigan,Detroit,Online,26363851,3688
2021-09-15,Women's Street Footwear,34,145,4930,Wed,D,2071,42,Sports Direct,Midwest,Michigan,Detroit,Online,76052102,3688
2021-09-15,Women's Athletic Footwear,34,119,4046,Wed,D,1821,45,Sports Direct,Midwest,Michigan,Detroit,Online,57099135,3688
2021-09-15,Men's Apparel,41,128,5248,Wed,D,2624,50,Sports Direct,Midwest,Michigan,Detroit,Online,58032458,3688
2021-09-15,Women's Apparel,48,173,8304,Wed,D,5398,65,Sports Direct,Midwest,Michigan,Detroit,Online,80414924,3688
2021-10-17,Men's Street Footwear,49,225,11025,Sun,W,6725,61,Sports Direct,Midwest,Michigan,Detroit,Online,27191686,3688
2021-10-17,Men's Athletic Footwear,37,167,6179,Sun,W,3151,51,Sports Direct,Midwest,Michigan,Detroit,Online,29673701,3688
2021-10-17,Women's Street Footwear,37,123,4551,Sun,W,2048,45,Sports Direct,Midwest,Michigan,Detroit,Online,93539806,3688
2021-10-17,Women's Athletic Footwear,38,116,4408,Sun,W,2204,50,Sports Direct,Midwest,Michigan,Detroit,Online,43086127,3688
2021-10-17,Men's Apparel,48,112,5376,Sun,W,2957,55,Sports Direct,Midwest,Michigan,Detroit,Online,99932483,3688
2021-10-17,Women's Apparel,52,137,7124,Sun,W,4987,70,Sports Direct,Midwest,Michigan,Detroit,Online,95822539,3688
2021-11-16,Men's Street Footwear,49,196,9604,Tue,D,6051,63,Sports Direct,Midwest,Michigan,Detroit,Online,12439668,3688
2021-11-16,Men's Athletic Footwear,42,145,6090,Tue,D,3350,55,Sports Direct,Midwest,Michigan,Detroit,Online,79451494,3688
2021-11-16,Women's Street Footwear,43,120,5160,Tue,D,2322,45,Sports Direct,Midwest,Michigan,Detroit,Online,38995894,3688
2021-11-16,Women's Athletic Footwear,41,138,5658,Tue,D,2772,49,Sports Direct,Midwest,Michigan,Detroit,Online,49401139,3688
2021-11-16,Men's Apparel,59,126,7434,Tue,D,4089,55,Sports Direct,Midwest,Michigan,Detroit,Online,97419850,3688
2021-11-16,Women's Apparel,59,169,9971,Tue,D,6880,69,Sports Direct,Midwest,Michigan,Detroit,Online,18226464,3688
2021-12-15,Men's Street Footwear,55,255,14025,Wed,D,8555,61,Sports Direct,Midwest,Michigan,Detroit,Online,29731714,3688
2021-12-15,Men's Athletic Footwear,46,176,8096,Wed,D,4291,53,Sports Direct,Midwest,Michigan,Detroit,Online,41349614,3688
2021-12-15,Women's Street Footwear,48,168,8064,Wed,D,3629,45,Foot Locker,Midwest,Michigan,Detroit,Online,44099900,8948
2021-12-15,Women's Athletic Footwear,48,138,6624,Wed,D,3180,48,Foot Locker,Midwest,Michigan,Detroit,Online,23317864,8948
2021-12-15,Men's Apparel,55,143,7865,Wed,D,4090,52,Foot Locker,Midwest,Michigan,Detroit,Online,75677070,8948
2021-12-15,Women's Apparel,59,163,9617,Wed,D,6251,65,Foot Locker,Midwest,Michigan,Detroit,Online,33064555,8948
2021-01-18,Men's Street Footwear,27,156,4212,Mon,D,2106,50,Foot Locker,Midwest,Michigan,Detroit,Online,79387122,8948
2021-01-18,Men's Athletic Footwear,29,123,3567,Mon,D,1676,47,Foot Locker,Midwest,Michigan,Detroit,Online,92088302,8948
